VARIABLES = "X", "Y", "Z"
Zone T="rib2Face0" I=4 J=7
DATAPACKING=POINT
                1.25   0.2361371648183746                0.755 
   1.351851851851852   0.2470798295578197   0.7550000000000001 
   1.453703703703704   0.2568081375923613   0.7550000000000002 
   1.555555555555556   0.2654311492939775                0.755 
                1.25   0.1574477560965412                0.755 
   1.351851851851853   0.1648481403821798   0.7550000000000001 
   1.453703703703703   0.1714458396793056   0.7550000000000002 
   1.555555555555556   0.1773155301420484                0.755 
                1.25  0.07875834737470787   0.7550000000000001 
   1.351851851851852  0.08261645120654001   0.7550000000000003 
   1.453703703703703  0.08608354176624988   0.7550000000000001 
   1.555555555555556  0.08919991099011931   0.7550000000000001 
                1.25 6.893865287452283e-05                0.755 
   1.351851851851852 0.000384762030900108   0.7550000000000001 
   1.453703703703704 0.0007212438531941552   0.7550000000000002 
   1.555555555555556 0.001084291838190199                0.755 
                1.25 -0.07862047006895881                0.755 
   1.351851851851852 -0.08184692714473976   0.7550000000000001 
   1.453703703703704 -0.08464105405986157   0.7550000000000001 
   1.555555555555556  -0.0870313273137389                0.755 
                1.25  -0.1573098787907922   0.7549999999999999 
   1.351851851851852  -0.1640786163203796   0.7550000000000001 
   1.453703703703704  -0.1700033519729173   0.7549999999999998 
   1.555555555555555  -0.1751469464656681   0.7549999999999999 
                1.25  -0.2359992875126255                0.755 
   1.351851851851852  -0.2463103054960195   0.7550000000000001 
   1.453703703703704   -0.255365649885973   0.7550000000000002 
   1.555555555555556  -0.2632625656175972                0.755 
Zone T="rib2Face1" I=4 J=7
DATAPACKING=POINT
   1.555555555555556   0.2654311492939775                0.755 
   1.657407407407407   0.2730256259894318   0.7550000000000001 
   1.759259259259259   0.2796579927613909   0.7550000000000002 
   1.861111111111111   0.2853869439020184                0.755 
   1.555555555555556   0.1773155301420484                0.755 
   1.657407407407407   0.1825138394244918   0.7550000000000001 
   1.759259259259259   0.1870977250183753   0.7550000000000002 
   1.861111111111111   0.1911315066477974                0.755 
   1.555555555555556  0.08919991099011931   0.7550000000000001 
   1.657407407407407  0.09200205285955211   0.7550000000000003 
   1.759259259259259  0.09453745727535978   0.7550000000000001 
   1.861111111111111  0.09687606939357651   0.7550000000000001 
   1.555555555555556 0.001084291838190199                0.755 
   1.657407407407407 0.001490266294612293   0.7550000000000001 
